epoch,total,pde,ic,seis,bc
15506,1.9291192293e-02,1.6077855229e-01,1.0051111458e-03,7.5436038896e-03,7.9655116424e-03
15507,1.9509585574e-02,1.6776628792e-01,1.1766608804e-03,7.5159966946e-03,6.1694313772e-03
15508,1.9873445854e-02,1.7202046514e-01,1.0396318976e-03,7.4731605127e-03,8.4333298728e-03
15509,2.0173424855e-02,1.7027987540e-01,1.1144562159e-03,7.4927294627e-03,1.0357992724e-02
15510,1.9150339067e-02,1.5559661388e-01,1.0271418141e-03,7.2164572775e-03,1.1224111542e-02
15511,1.9128711894e-02,1.5604922175e-01,1.2045954354e-03,7.4832658283e-03,7.6115769334e-03
15512,1.9534170628e-02,1.6120859981e-01,1.0484820232e-03,7.6687880792e-03,8.1514101475e-03
15513,1.8825704232e-02,1.5092441440e-01,9.7076001111e-04,7.5404671952e-03,8.4010865539e-03
15514,1.8527332693e-02,1.4994512498e-01,1.0753814131e-03,7.4601648375e-03,6.6833090968e-03
15515,2.0036952570e-02,1.7901787162e-01,1.0347842472e-03,7.1426033974e-03,9.8676625639e-03
15516,2.0968116820e-02,1.8308204412e-01,1.0124049149e-03,7.4288751930e-03,1.2579739094e-02
15517,2.1519038826e-02,2.0064340532e-01,1.0561910458e-03,7.8409556299e-03,6.8102087826e-03
15518,2.1076340228e-02,1.8449608982e-01,9.7358063795e-04,7.6790060848e-03,1.1087656952e-02
15519,2.0360756665e-02,1.6971312463e-01,1.1857731733e-03,7.6722921804e-03,9.8838405684e-03
15520,1.9443003461e-02,1.5858934820e-01,9.8949694075e-04,7.5594913214e-03,9.6843242645e-03
15521,2.0168349147e-02,1.6302473843e-01,1.0248707840e-03,7.7340388671e-03,1.1409298517e-02
15522,2.1136082709e-02,1.8401513994e-01,1.1887782020e-03,8.1326533109e-03,6.5824128687e-03
15523,2.1343063563e-02,1.8990530074e-01,9.6787669463e-04,7.8966915607e-03,9.3592666090e-03
15524,2.1126793697e-02,1.8893331289e-01,1.1511300690e-03,7.6539041474e-03,8.9620957151e-03
15525,2.0920393988e-02,1.7252044380e-01,1.1057902593e-03,7.6431110501e-03,1.3445657678e-02
15526,2.1558323875e-02,1.7535354197e-01,1.4893382322e-03,8.2091372460e-03,9.6689555794e-03
15527,2.1602638066e-02,1.7748895288e-01,1.2479715515e-03,8.7226387113e-03,6.7536742426e-03
15528,2.1143265069e-02,1.7782275379e-01,1.0288545163e-03,8.2098962739e-03,9.1426493600e-03
15529,2.0891247317e-02,1.8151086569e-01,1.0193302296e-03,7.8729093075e-03,8.9925387874e-03
15530,2.1814065054e-02,2.1089731157e-01,1.0187863372e-03,7.3137506843e-03,9.8260911182e-03
15531,2.1845655516e-02,2.0118375123e-01,1.0274362285e-03,7.5666233897e-03,1.1193882674e-02
15532,2.1456144750e-02,1.9656221569e-01,1.0418521706e-03,7.8249610960e-03,7.9748462886e-03
15533,1.9463727251e-02,1.6726346314e-01,9.8326604348e-04,7.6858671382e-03,5.9616407380e-03
15534,1.9434452057e-02,1.4931197464e-01,1.3142069802e-03,7.8413337469e-03,8.3003053442e-03
15535,1.9055383280e-02,1.6263501346e-01,1.0544933612e-03,7.3148463853e-03,7.2754751891e-03
15536,1.9729347900e-02,1.7480468750e-01,1.0005901568e-03,7.5232265517e-03,6.4043509774e-03
15537,2.1670971066e-02,1.9271653891e-01,1.1830009753e-03,7.4223936535e-03,1.2968458235e-02
15538,2.1203048527e-02,2.0668713748e-01,1.0253522778e-03,7.2254855186e-03,7.8183701262e-03
15539,2.1056383848e-02,1.8672524393e-01,1.4869808219e-03,7.5852200389e-03,7.5391847640e-03
15540,2.1079322323e-02,1.6396960616e-01,1.4238038566e-03,8.0874972045e-03,1.1680274270e-02
15541,2.1155148745e-02,1.6102838516e-01,1.3985930709e-03,8.3111934364e-03,1.1544691399e-02
15542,1.9875764847e-02,1.5296359360e-01,1.0793895926e-03,8.1923231483e-03,8.7827229872e-03
15543,1.8249532208e-02,1.4752827585e-01,1.0024313815e-03,7.3646623641e-03,6.8872808479e-03
15544,1.8245194107e-02,1.5097901225e-01,1.1784344679e-03,7.3411795311e-03,4.7226217575e-03
15545,1.9756378606e-02,1.6938906908e-01,1.1146496981e-03,7.5516812503e-03,7.4017182924e-03
15546,1.9803440198e-02,1.5750998259e-01,1.1864812113e-03,7.8023280948e-03,9.1910967603e-03
15547,2.0455323160e-02,1.5685975552e-01,1.0127354180e-03,8.1461630762e-03,1.2161355466e-02
15548,1.8388487399e-02,1.3793194294e-01,1.0350400116e-03,7.8085931018e-03,7.2435732000e-03
15549,1.9196547568e-02,1.4634026587e-01,1.0974965990e-03,7.5993915088e-03,1.1085108854e-02
15550,1.9068276510e-02,1.5208722651e-01,1.0818270966e-03,7.3903654702e-03,1.0090993717e-02
15551,1.9271815196e-02,1.5852215886e-01,9.9621200934e-04,7.6274462044e-03,7.9770674929e-03
15552,1.9755961373e-02,1.6846066713e-01,1.1180499569e-03,7.5086657889e-03,8.0298511311e-03
15553,1.9211858511e-02,1.5584640205e-01,1.0059130145e-03,7.6403608546e-03,8.3012897521e-03
15554,1.9200231880e-02,1.5928208828e-01,9.9959061481e-04,7.5834649615e-03,7.5758537278e-03
15555,1.8194481730e-02,1.4733819664e-01,9.9483737722e-04,7.2096511722e-03,7.8743472695e-03
15556,1.8099594861e-02,1.4730630815e-01,1.0866966331e-03,7.1983207017e-03,6.7306510173e-03
15557,1.9069109112e-02,1.5947750211e-01,1.0024675867e-03,7.2370711714e-03,9.3885390088e-03
15558,1.8072221428e-02,1.4593146741e-01,9.8149315454e-04,7.2322585620e-03,7.4363038875e-03
15559,1.8511198461e-02,1.4469555020e-01,1.1005727574e-03,7.4209715240e-03,8.4712039679e-03
15560,1.9071510062e-02,1.6430777311e-01,9.7845867276e-04,7.3071969673e-03,7.3934919201e-03
15561,1.8872262910e-02,1.5267117321e-01,1.0212837951e-03,7.2636394762e-03,1.0007010773e-02
15562,1.9348639995e-02,1.5575875342e-01,1.0468256660e-03,7.5088054873e-03,1.0022066534e-02
15563,1.8440449610e-02,1.5461957455e-01,1.0612945771e-03,7.3366765864e-03,5.6277588010e-03
15564,1.8918469548e-02,1.4987733960e-01,1.1593205854e-03,7.4706468731e-03,8.6700320244e-03
15565,1.8456773832e-02,1.5130984783e-01,9.8092667758e-04,7.3440093547e-03,7.3169516400e-03
15566,1.8673751503e-02,1.5249840915e-01,1.0001098271e-03,7.3232119903e-03,8.4057711065e-03
15567,1.9782237709e-02,1.6678449512e-01,1.1516452068e-03,7.4638491496e-03,8.8983215392e-03
15568,1.9628953189e-02,1.6661813855e-01,9.4626669306e-04,7.3300311342e-03,1.0371605866e-02
15569,1.9087111577e-02,1.6169616580e-01,1.1221270543e-03,7.3053622618e-03,7.4249329045e-03
15570,1.7851861194e-02,1.4255215228e-01,1.0558392387e-03,7.1115791798e-03,7.5634634122e-03
15571,1.8496459350e-02,1.3818179071e-01,1.1790154967e-03,7.2964467108e-03,1.1017460376e-02
15572,1.8893843517e-02,1.4856857061e-01,1.0405688081e-03,7.6039312407e-03,8.6675230414e-03
15573,1.8575940281e-02,1.4920833707e-01,9.4839464873e-04,7.3955766857e-03,8.6162509397e-03
15574,1.8594421446e-02,1.4886736870e-01,1.0879952461e-03,7.3625403456e-03,8.1867221743e-03
15575,2.0001582801e-02,1.7320956290e-01,1.0246376041e-03,7.0595676079e-03,1.2299902737e-02
15576,1.9566008821e-02,1.6893696785e-01,1.0016154265e-03,7.2819744237e-03,9.1944998130e-03
15577,1.9856868312e-02,1.7331007123e-01,9.4074767549e-04,7.6623307541e-03,7.0388014428e-03
15578,1.9405845553e-02,1.5899710357e-01,9.5908017829e-04,7.5420276262e-03,9.6431858838e-03
15579,1.9396344200e-02,1.5374216437e-01,1.1012426112e-03,7.6971920207e-03,9.1424239799e-03
15580,1.8519155681e-02,1.5190136433e-01,9.7876228392e-04,7.6722716913e-03,4.9239867367e-03
15581,2.0107978955e-02,1.7535786331e-01,9.7276933957e-04,7.4934344739e-03,9.1679655015e-03
15582,2.0574169233e-02,1.9249448180e-01,1.1703276541e-03,7.3517886922e-03,6.3797994517e-03
15583,2.0685164258e-02,1.8224628270e-01,9.7430043388e-04,7.1730036288e-03,1.3272973709e-02
15584,2.0415470004e-02,1.7064532638e-01,1.1893276824e-03,7.4168480933e-03,1.1957728304e-02
15585,1.9676126540e-02,1.3804751635e-01,1.2120751198e-03,7.9748025164e-03,1.3279423118e-02
15586,1.9919218495e-02,1.4400036633e-01,1.3743429445e-03,8.3606075495e-03,8.7475124747e-03
15587,1.9238768145e-02,1.5194253623e-01,1.0891380953e-03,7.9071968794e-03,7.0924391039e-03
15588,1.8948676065e-02,1.4702121913e-01,9.7768823616e-04,7.4492553249e-03,1.1205456220e-02
15589,1.8955927342e-02,1.5631893277e-01,1.1335577583e-03,7.4298465624e-03,7.2707068175e-03
15590,2.0829211920e-02,1.8840999901e-01,1.0683787987e-03,7.6162274927e-03,8.0057289451e-03
15591,1.9932545722e-02,1.6677659750e-01,1.2069960358e-03,7.7981608920e-03,6.8594999611e-03
15592,1.9702218473e-02,1.6222736239e-01,9.7398529761e-04,7.9728569835e-03,6.9962502457e-03
15593,1.8986403942e-02,1.4724530280e-01,9.0979767265e-04,7.5794169679e-03,1.0793604888e-02
15594,2.0051987842e-02,1.5633401275e-01,1.1567899492e-03,8.0219116062e-03,9.6813496202e-03
15595,2.1007509902e-02,1.6806638241e-01,1.0333531536e-03,8.3752963692e-03,1.0136541910e-02
15596,2.1093614399e-02,1.8051697314e-01,9.8056276329e-04,7.8988308087e-03,1.0724047199e-02
15597,2.1321296692e-02,1.8035955727e-01,1.1098856339e-03,7.3800422251e-03,1.5582541004e-02
15598,1.9984235987e-02,1.7156623304e-01,9.5659098588e-04,7.6246052049e-03,8.6653856561e-03
15599,2.0696958527e-02,1.7283184826e-01,1.2347399024e-03,7.8071304597e-03,9.6804657951e-03
15600,1.8758773804e-02,1.5019233525e-01,1.1226695497e-03,7.7192801982e-03,5.7556671090e-03
15601,1.8653007224e-02,1.4666149020e-01,1.1136254761e-03,7.7251344919e-03,6.2409648672e-03
15602,1.9140103832e-02,1.5392288566e-01,9.9126109853e-04,7.6584145427e-03,8.4173465148e-03
15603,1.8873915076e-02,1.5293027461e-01,9.5676991623e-04,7.4835186824e-03,8.6027272046e-03
15604,1.9538480788e-02,1.5780834854e-01,1.0751688387e-03,7.5570140034e-03,1.0029841214e-02
15605,1.9907478243e-02,1.7736020684e-01,9.8320329562e-04,7.2126658633e-03,9.3404361978e-03
15606,1.9208759069e-02,1.6653402150e-01,1.0123285465e-03,7.2619155981e-03,7.7028791420e-03
15607,1.9713459536e-02,1.6680358350e-01,1.0944129899e-03,7.5907725841e-03,7.7995988540e-03
15608,1.8872158602e-02,1.5755374730e-01,1.0035162559e-03,7.3530380614e-03,7.7820508741e-03
15609,1.9723292440e-02,1.4906604588e-01,1.1319471523e-03,7.6775918715e-03,1.2832876295e-02
15610,1.8639465794e-02,1.5082657337e-01,9.7879674286e-04,7.7673508786e-03,5.3234491497e-03
15611,1.9654568285e-02,1.6831777990e-01,1.0280056158e-03,7.3191514239e-03,9.5179416239e-03
15612,2.1235113963e-02,1.9020357728e-01,1.4773788862e-03,7.2839134373e-03,1.0045731440e-02
15613,2.0724162459e-02,1.8690463901e-01,1.1025785934e-03,7.2846994735e-03,1.0231410153e-02
15614,2.0485699177e-02,1.8220004439e-01,1.3549157884e-03,7.3544420302e-03,7.9696606845e-03
15615,1.8967734650e-02,1.4340105653e-01,1.0861505289e-03,7.4760606512e-03,1.1601725593e-02
15616,1.9231574610e-02,1.4068143070e-01,1.1193578830e-03,7.8221708536e-03,1.1276936159e-02
15617,1.9586442038e-02,1.5366493165e-01,1.0930310236e-03,7.8029586002e-03,9.6440976486e-03
15618,1.9378418103e-02,1.6273635626e-01,9.8616676405e-04,7.4066920206e-03,9.1160219163e-03
15619,1.8752342090e-02,1.5745908022e-01,1.2799404794e-03,7.2978688404e-03,5.6133586913e-03
15620,2.0557800308e-02,1.8515780568e-01,1.0644932045e-03,7.2350874543e-03,1.0355401784e-02
15621,2.1050326526e-02,1.6120986640e-01,1.1932826601e-03,7.7992388979e-03,1.6249762848e-02
15622,2.0622691140e-02,1.7027798295e-01,1.0740633588e-03,8.5244541988e-03,5.3692250513e-03
15623,1.9377898425e-02,1.6782465577e-01,9.7028608434e-04,7.7307550237e-03,4.9298289232e-03
15624,1.9150478765e-02,1.5627779067e-01,1.2416190002e-03,7.7207176946e-03,5.5340570398e-03
15625,1.8455835059e-02,1.4284862578e-01,1.0613391642e-03,7.5862891972e-03,7.6567763463e-03
15626,2.0253127441e-02,1.6984209418e-01,1.0120687075e-03,7.7465809882e-03,9.6870455891e-03
15627,2.0592700690e-02,1.7148266733e-01,1.1180681176e-03,7.8476704657e-03,9.8886359483e-03
15628,2.0666807890e-02,1.6926623881e-01,9.6821651096e-04,7.6694106683e-03,1.3546575792e-02
15629,1.9292067736e-02,1.5815982223e-01,1.1275160359e-03,7.4243284762e-03,8.9824460447e-03
15630,1.8117055297e-02,1.4398480952e-01,1.0592944454e-03,7.4008619413e-03,6.5165748820e-03
15631,1.9333668053e-02,1.5088219941e-01,1.0799048468e-03,7.7742259018e-03,9.2038726434e-03
15632,2.0018670708e-02,1.6653628647e-01,1.0147910798e-03,7.8701153398e-03,8.2195010036e-03
15633,1.8915075809e-02,1.5254794061e-01,9.8600843921e-04,7.2800554335e-03,1.0437353514e-02
15634,1.8020899966e-02,1.4834441245e-01,1.1451888131e-03,7.1377982385e-03,5.9542125091e-03
15635,1.9950909540e-02,1.7449875176e-01,1.0612162296e-03,7.4086943641e-03,8.4954891354e-03
15636,2.1232163534e-02,1.8428720534e-01,1.0904042283e-03,7.9308301210e-03,9.4026811421e-03
15637,2.2198041901e-02,1.9272866845e-01,1.0758987628e-03,8.1567559391e-03,1.1317340657e-02
15638,1.9943606108e-02,1.6530102491e-01,9.9844811484e-04,7.5048999861e-03,1.1161515489e-02
15639,1.9533727318e-02,1.5143255889e-01,1.1966493912e-03,7.6195662841e-03,1.0813128203e-02
15640,2.0762050524e-02,1.5181541443e-01,1.0862364434e-03,8.4316795692e-03,1.3113500550e-02
15641,2.1984810010e-02,1.9332043827e-01,1.0674203513e-03,8.3909425884e-03,7.8815734014e-03
15642,2.1768998355e-02,1.9315429032e-01,1.1687716469e-03,8.2325246185e-03,7.0898742415e-03
15643,1.9607787952e-02,1.6677194834e-01,9.5668213908e-04,7.3951510713e-03,9.5888348296e-03
15644,1.9066113979e-02,1.6383749247e-01,1.0415930301e-03,7.2009479627e-03,7.9433880746e-03
15645,1.8577570096e-02,1.4150500298e-01,1.0171940085e-03,7.6260482892e-03,8.8924542069e-03
15646,1.8800653517e-02,1.4054867625e-01,1.1106464081e-03,7.8725907952e-03,8.1031052396e-03
15647,1.9156305119e-02,1.4926138520e-01,1.0331070516e-03,7.5738914311e-03,1.0476392694e-02
15648,1.8097119406e-02,1.4791323245e-01,9.8282820545e-04,7.1594058536e-03,7.5156064704e-03
15649,1.8856637180e-02,1.4933523536e-01,1.1123691220e-03,7.2677005082e-03,1.0375113226e-02
15650,2.0070891827e-02,1.8607977033e-01,9.8672625609e-04,7.1925427765e-03,7.6608345844e-03
15651,2.0489189774e-02,1.7211823165e-01,1.0558593785e-03,7.4010146782e-03,1.2974677607e-02
15652,2.0162329078e-02,1.6881217062e-01,1.0291709332e-03,7.4934726581e-03,1.1335887015e-02
15653,1.8403090537e-02,1.4589890838e-01,9.9052477162e-04,7.2661787271e-03,9.3213720247e-03
15654,1.8555462360e-02,1.4234662056e-01,1.2325333664e-03,7.7707450837e-03,5.8713569306e-03
15655,1.9128046930e-02,1.4972588420e-01,1.0636006482e-03,7.8081339598e-03,8.0559337512e-03
15656,1.9656170160e-02,1.7077855766e-01,9.9966546986e-04,7.5057074428e-03,7.4048424140e-03
15657,1.9463047385e-02,1.6562110186e-01,1.1245459318e-03,7.2649391368e-03,8.9301243424e-03
15658,1.9510932267e-02,1.5665771067e-01,9.6152845072e-04,7.1569671854e-03,1.4187722467e-02
15659,1.9517362118e-02,1.6171477735e-01,1.1178626446e-03,7.3748682626e-03,9.7594484687e-03
15660,1.8553839996e-02,1.3822415471e-01,1.0748454370e-03,7.7244490385e-03,8.6563220248e-03
15661,1.8378799781e-02,1.3537570834e-01,1.0664844885e-03,7.8421812505e-03,7.5527434237e-03
15662,1.8362382427e-02,1.4203393459e-01,9.8186230753e-04,7.3227360845e-03,9.9435960874e-03
15663,1.8459908664e-02,1.4413090050e-01,9.6976623172e-04,7.3093241081e-03,1.0082715191e-02
15664,1.8725153059e-02,1.5068334341e-01,1.1647613719e-03,7.2781718336e-03,8.6161186919e-03
15665,1.9958719611e-02,1.8367573619e-01,1.0411358671e-03,7.1880752221e-03,7.3873717338e-03
15666,1.9991388544e-02,1.6742299497e-01,1.0021887720e-03,7.4894516729e-03,1.0871374048e-02
15667,1.9935127348e-02,1.6386632621e-01,1.0002845665e-03,7.6806200668e-03,1.0165215470e-02
15668,1.8222402781e-02,1.4713497460e-01,9.6544646658e-04,7.4392752722e-03,6.4871674404e-03
15669,1.9201496616e-02,1.5723526478e-01,1.1119776173e-03,7.6425187290e-03,7.0448881015e-03
15670,1.9892737269e-02,1.5984600782e-01,1.0116735939e-03,8.0326069146e-03,8.3308871835e-03
15671,2.0311145112e-02,1.7788648605e-01,9.8885619082e-04,7.5794910081e-03,8.8838338852e-03
15672,2.0195405930e-02,1.7874710262e-01,1.1816208716e-03,7.3457085527e-03,8.4105273709e-03
15673,1.9638372585e-02,1.6822142899e-01,9.9495751783e-04,7.1897804737e-03,1.0697380640e-02
15674,1.9798286259e-02,1.6676738858e-01,1.1664334452e-03,7.2714639828e-03,1.0451513343e-02
15675,1.7886018381e-02,1.3621574640e-01,1.0522997472e-03,7.4849519879e-03,6.9399178028e-03
15676,1.8652606755e-02,1.3753928244e-01,1.1258653831e-03,7.6699606143e-03,9.6388226375e-03
15677,1.8547864631e-02,1.4527674019e-01,1.0720462305e-03,7.6183192432e-03,7.1333264932e-03
15678,1.8715333194e-02,1.5257190168e-01,9.5493311528e-04,7.3222722858e-03,8.9671919122e-03
15679,1.9338553771e-02,1.6274940968e-01,1.0893060826e-03,7.3568895459e-03,8.5567291826e-03
15680,2.0746836439e-02,1.9292970002e-01,1.0519513162e-03,7.0743346587e-03,1.0394653305e-02
15681,2.0210811868e-02,1.7408759892e-01,1.0707906913e-03,7.4125532992e-03,1.0270510800e-02
15682,1.9752040505e-02,1.7229339480e-01,9.9328125361e-04,7.7281212434e-03,5.8022895828e-03
15683,1.9242802635e-02,1.5628290176e-01,9.5825491007e-04,7.4865426868e-03,9.9103422835e-03
15684,2.0023578778e-02,1.6543143988e-01,1.1117937975e-03,8.0225262791e-03,6.7545296624e-03
15685,1.9557658583e-02,1.6416636109e-01,1.0879253969e-03,7.7843712643e-03,6.1344588175e-03
15686,2.0720571280e-02,1.8455831707e-01,9.7316165920e-04,7.4769700877e-03,1.0314204730e-02
15687,2.0122071728e-02,1.7421346903e-01,1.1821049266e-03,7.1742525324e-03,1.0801268741e-02
15688,2.0345440134e-02,1.8065768480e-01,1.0058584157e-03,7.2631314397e-03,1.0606265627e-02
15689,2.0328940824e-02,1.7166857421e-01,1.1913046474e-03,7.6097846031e-03,9.4830961898e-03
15690,1.9313672557e-02,1.4114855230e-01,1.0722222505e-03,7.9694855958e-03,1.0804268532e-02
15691,1.8345093355e-02,1.3553823531e-01,1.3197258813e-03,7.9302489758e-03,4.8810453154e-03
15692,1.9241701812e-02,1.5417741239e-01,1.0330872610e-03,7.8035388142e-03,7.5699784793e-03
15693,1.9208384678e-02,1.5350152552e-01,1.0057180189e-03,7.4380049482e-03,1.0679903440e-02
15694,1.8718546256e-02,1.6400752962e-01,1.0781800374e-03,7.3022628203e-03,4.5151589438e-03
15695,2.0611565560e-02,1.8491953611e-01,1.0123813991e-03,7.0558944717e-03,1.2574222870e-02
15696,2.0112516358e-02,1.7540925741e-01,1.1580183636e-03,7.5542279519e-03,7.4597327039e-03
15697,2.0624240860e-02,1.7168557644e-01,1.0476930765e-03,7.9871676862e-03,9.3844374642e-03
15698,1.9880363718e-02,1.5493446589e-01,9.7195210401e-04,7.5706206262e-03,1.3846280053e-02
15699,1.9196847454e-02,1.5596814454e-01,1.1248013470e-03,7.7445325442e-03,6.5346723422e-03
15700,1.9774440676e-02,1.5783816576e-01,9.8788551986e-04,7.8332982957e-03,9.9645946175e-03
15701,1.9913336262e-02,1.6939669847e-01,9.9580781534e-04,7.6315705664e-03,8.5987262428e-03
15702,2.0050952211e-02,1.7756660283e-01,1.1115673697e-03,7.3601822369e-03,8.1922411919e-03
15703,1.9875543192e-02,1.7555178702e-01,9.7358145285e-04,7.2844540700e-03,9.2201763764e-03
15704,1.9759371877e-02,1.6609750688e-01,1.1996466201e-03,7.5654131360e-03,7.8423619270e-03
15705,1.8511798233e-02,1.3737411797e-01,1.0415898869e-03,7.7856173739e-03,8.3917388692e-03
15706,1.8792483956e-02,1.3285785913e-01,1.1450531892e-03,7.9120052978e-03,1.0067535564e-02
15707,1.8797207624e-02,1.4665080607e-01,1.0686954483e-03,7.7367657796e-03,7.4123642407e-03
15708,1.8490022048e-02,1.4713901281e-01,9.6787337679e-04,7.4090873823e-03,8.4952879697e-03
15709,1.9452316687e-02,1.6033114493e-01,1.1352773290e-03,7.4054254219e-03,9.4264745712e-03
15710,1.9830288365e-02,1.7921783030e-01,1.0271484498e-03,7.3488978669e-03,6.8237967789e-03
15711,1.9889630377e-02,1.6750279069e-01,1.0592381004e-03,7.5331493281e-03,9.4364862889e-03
15712,2.0092368126e-02,1.7052316666e-01,9.9538848735e-04,7.8051937744e-03,8.0305812880e-03
15713,2.0094828680e-02,1.6409981251e-01,9.6407905221e-04,7.6953447424e-03,1.1275618337e-02
15714,2.0571995527e-02,1.6480600834e-01,1.2786808657e-03,8.0730356276e-03,9.1024776921e-03
15715,1.9487539306e-02,1.5606130660e-01,1.1554812081e-03,7.9128164798e-03,6.8907509558e-03
15716,1.9125325605e-02,1.5592089295e-01,1.0058250045e-03,7.5181131251e-03,8.6781261489e-03
15717,1.8751224503e-02,1.6334265471e-01,1.1426946148e-03,7.2621358559e-03,4.8455549404e-03
15718,2.0099230111e-02,1.7285071313e-01,9.6891564317e-04,7.4236942455e-03,1.0528963991e-02
15719,2.0581312478e-02,1.6380190849e-01,1.1126841418e-03,7.6088150963e-03,1.4319699258e-02
15720,1.8289854750e-02,1.3586644828e-01,1.0049890261e-03,7.5733298436e-03,9.3569746241e-03
15721,1.8165523186e-02,1.3951799273e-01,1.0148688452e-03,7.4463305064e-03,8.2610463724e-03
15722,1.9195174798e-02,1.6395050287e-01,1.1043944396e-03,7.4399774894e-03,6.4352126792e-03
15723,1.9287958741e-02,1.6215279698e-01,1.1225643102e-03,7.3536890559e-03,8.2221888006e-03
15724,2.0217493176e-02,1.7093479633e-01,1.3080597855e-03,7.3803523555e-03,1.0041801259e-02
15725,1.9964845851e-02,1.7573368549e-01,1.0241433047e-03,7.2877835482e-03,9.3911886215e-03
15726,1.9489396363e-02,1.5936979651e-01,1.0928503470e-03,7.7330153435e-03,7.6562399045e-03
15727,2.0509952679e-02,1.6403719783e-01,1.0640271939e-03,8.2501824945e-03,8.9589767158e-03
15728,1.9728420302e-02,1.6657637060e-01,9.8932418041e-04,7.6904734597e-03,7.8780604526e-03
15729,1.9417192787e-02,1.6551996768e-01,1.0469040135e-03,7.3966910131e-03,8.1217307597e-03
15730,1.9103405997e-02,1.5401281416e-01,9.6159020904e-04,7.4369227514e-03,1.0112447664e-02
15731,1.8544716761e-02,1.4992880821e-01,9.6025946550e-04,7.2627584450e-03,9.1513888910e-03
15732,1.9621649757e-02,1.6975548863e-01,1.1319575133e-03,7.2846701369e-03,8.4020858631e-03
15733,2.0120069385e-02,1.8218015134e-01,9.4754085876e-04,7.1803177707e-03,9.6476003528e-03
15734,1.9635355100e-02,1.7005094886e-01,1.1126315221e-03,7.3095322587e-03,8.3249164745e-03
15735,1.7992669716e-02,1.4340955019e-01,1.0243812576e-03,7.4060447514e-03,6.0703842901e-03
15736,1.9298387691e-02,1.4502930641e-01,1.1339539196e-03,7.7745839953e-03,1.0556438006e-02
15737,1.9886463881e-02,1.6664025187e-01,1.0170663008e-03,7.7553885058e-03,8.2061244175e-03
